block,stimulus,response,score,rt,filename
2,black4,d,1,1435,run53
2,white3,a,1,1385,run53
2,black3,d,1,1385,run53
2,black1,d,1,1335,run53
3,evil,d,1,1385,run53
3,joy,a,1,1435,run53
3,white3,a,1,1335,run53
3,nasty,d,1,1435,run53
3,happy,a,1,1385,run53
3,hurt,d,1,1385,run53
3,black4,d,1,1335,run53
3,black3,d,1,1385,run53
3,good,a,1,1435,run53
3,white5,a,1,1335,run53
3,agony,d,1,1435,run53
3,bad,d,1,1335,run53
3,white2,a,1,1435,run53
3,black2,d,1,1385,run53
3,pleasure,a,1,1385,run53
3,white4,a,1,1335,run53
3,white1,a,1,1385,run53
3,black1,d,1,1435,run53
3,black5,d,1,1335,run53
3,love,a,1,1435,run53
4,block4,w,0,625,run53
5,white5,a,0,1445,run53
5,black4,d,0,1345,run53
5,black3,a,1,1385,run53
5,white2,d,1,1385,run53
5,black5,a,1,1385,run53
5,white1,d,1,1385,run53
5,black1,a,1,1385,run53
5,black2,a,1,1335,run53
5,white4,d,1,1435,run53
5,white3,d,1,1335,run53
6,love,a,1,1435,run53
6,black3,a,1,1335,run53
6,nasty,d,1,1435,run53
6,joy,a,1,1385,run53
6,bad,d,1,1385,run53
6,happy,a,1,1385,run53
6,black1,a,1,1335,run53
6,good,a,1,1385,run53
6,hurt,d,1,1435,run53
6,evil,d,1,1335,run53
6,white4,d,1,1385,run53
6,pleasure,a,1,1435,run53
6,black5,a,1,1335,run53
6,black2,a,1,1385,run53
6,white5,d,1,1435,run53
6,agony,d,1,1335,run53
6,white2,d,1,1385,run53
6,black4,a,1,1435,run53
6,white1,d,1,1385,run53
6,white3,d,1,1335,run53
1,happy,d,0,1545,run54
1,pleasure,a,1,1345,run54
1,love,a,1,1335,run54
1,bad,a,0,1385,run54
1,good,a,1,1385,run54
1,evil,d,1,1435,run54
1,nasty,d,1,1335,run54
1,joy,a,1,1435,run54
1,hurt,d,1,1385,run54
1,agony,d,1,1335,run54
2,white4,d,0,1385,run54
2,black1,a,0,1435,run54
2,black3,d,1,1385,run54
2,black2,d,1,1335,run54
2,white3,a,1,1435,run54
2,white2,a,1,1335,run54
2,black4,d,1,1435,run54
2,black5,d,1,1335,run54
2,white1,a,1,1435,run54
2,white5,a,1,1335,run54
3,black5,d,1,1435,run54
3,black3,d,1,1335,run54
3,white1,a,1,1435,run54
3,evil,d,1,1385,run54
3,love,a,1,1385,run54
3,joy,a,1,1335,run54
3,black2,d,1,1435,run54
3,black1,d,1,1335,run54
3,black4,d,1,1385,run54
3,nasty,d,1,1385,run54
3,good,a,1,1435,run54
3,white5,a,1,1335,run54
3,hurt,d,1,1435,run54
3,white2,a,1,1385,run54
3,bad,d,1,1385,run54
3,agony,d,1,1335,run54
3,happy,a,1,1435,run54
3,pleasure,a,1,1335,run54
3,white4,a,1,1385,run54
3,white3,a,1,1385,run54
4,block4,w,0,675,run54
5,white2,a,0,1445,run54
5,white4,d,1,1345,run54
5,white1,d,1,1335,run54
5,black1,d,0,1385,run54
5,black5,a,1,1435,run54
5,white3,d,1,1385,run54
5,black3,a,1,1385,run54
5,white5,d,1,1385,run54
5,black4,a,1,1385,run54
5,black2,a,1,1335,run54
6,happy,a,1,1385,run54
6,agony,d,1,1435,run54
6,joy,a,1,1385,run54
6,white5,d,1,1385,run54
6,bad,d,1,1335,run54
6,black1,a,1,1435,run54
6,good,a,1,1335,run54
6,nasty,d,1,1435,run54
6,black2,a,1,1385,run54
6,hurt,d,1,1385,run54
6,pleasure,a,1,1385,run54
6,evil,d,1,1385,run54
6,black3,a,1,1385,run54
6,love,a,1,1335,run54
6,black5,a,1,1385,run54
6,white3,d,1,1435,run54
6,white4,d,1,1335,run54
6,white1,d,1,1385,run54
6,black4,a,1,1435,run54
6,white2,d,1,1385,run54
1,pleasure,d,0,1545,run55
1,hurt,a,0,1345,run55
1,agony,d,1,1385,run55
1,good,a,1,1385,run55
1,love,a,1,1335,run55
1,happy,a,1,1385,run55
1,bad,d,1,1435,run55
1,evil,d,1,1335,run55
1,joy,a,1,1435,run55
1,nasty,d,1,1385,run55
2,white1,d,0,1335,run55
2,black3,a,0,1435,run55
2,black1,d,1,1385,run55
2,white4,a,1,1385,run55
2,black2,d,1,1385,run55
2,black5,d,1,1335,run55
2,white5,a,1,1435,run55
2,white2,a,1,1335,run55
2,black4,d,1,1435,run55
2,white3,a,1,1385,run55
3,black4,d,1,1385,run55
3,evil,d,1,1335,run55
3,white5,a,1,1435,run55
3,joy,a,1,1335,run55
3,white3,a,1,1385,run55
3,black1,d,1,1435,run55
3,hurt,d,1,1335,run55
3,white1,a,1,1435,run55
3,good,a,1,1335,run55
3,nasty,d,1,1435,run55
3,love,a,1,1385,run55
3,white2,a,1,1335,run55
3,black5,d,1,1435,run55
3,white4,a,1,1385,run55
3,bad,d,1,1385,run55
3,happy,a,1,1385,run55
3,black2,d,1,1385,run55
3,pleasure,a,1,1385,run55
3,agony,d,1,1385,run55
3,black3,d,1,1335,run55
4,block4,w,0,675,run55
5,black1,d,0,1445,run55
5,white2,a,0,1345,run55
5,white4,d,1,1385,run55
5,white3,d,1,1335,run55
5,black3,a,1,1435,run55
5,white1,d,1,1385,run55
5,black4,a,1,1385,run55
5,white5,d,1,1385,run55
5,black2,a,1,1385,run55
5,black5,a,1,1335,run55
6,black1,a,1,1385,run55
6,white2,d,1,1435,run55
6,black3,a,1,1385,run55
6,love,a,1,1335,run55
6,white4,d,1,1435,run55
6,good,a,1,1385,run55
6,agony,d,1,1385,run55
6,hurt,d,1,1335,run55
6,happy,a,1,1435,run55
6,joy,a,1,1335,run55
6,white3,d,1,1435,run55
6,black4,a,1,1385,run55
6,bad,d,1,1385,run55
6,nasty,d,1,1335,run55
6,evil,d,1,1385,run55
6,white1,d,1,1385,run55
6,black2,a,1,1435,run55
6,white5,d,1,1385,run55
6,pleasure,a,1,1385,run55
6,black5,a,1,1335,run55
1,evil,a,0,1545,run56
1,nasty,d,1,1345,run56
1,good,d,0,1335,run56
1,love,a,1,1435,run56
1,hurt,d,1,1385,run56
1,bad,d,1,1335,run56
1,joy,a,1,1435,run56
1,happy,a,1,1335,run56
1,agony,d,1,1435,run56
1,pleasure,a,1,1385,run56
2,black5,a,0,1335,run56
2,black3,d,1,1435,run56
2,black1,d,1,1335,run56
2,white3,d,0,1385,run56
2,white2,a,1,1435,run56
2,white5,a,1,1335,run56
2,white1,a,1,1385,run56
2,white4,a,1,1385,run56
2,black4,d,1,1435,run56
2,black2,d,1,1335,run56
3,white2,a,1,1435,run56
3,happy,a,1,1335,run56
3,bad,d,1,1435,run56
3,black1,d,1,1335,run56
3,black3,d,1,1385,run56
3,white4,a,1,1435,run56
3,pleasure,a,1,1335,run56
3,white1,a,1,1385,run56
3,good,a,1,1385,run56
3,white3,a,1,1385,run56
3,love,a,1,1385,run56
3,black5,d,1,1435,run56
3,white5,a,1,1385,run56
3,evil,d,1,1385,run56
3,black4,d,1,1335,run56
3,agony,d,1,1385,run56
3,nasty,d,1,1385,run56
3,black2,d,1,1385,run56
3,joy,a,1,1435,run56
3,hurt,d,1,1385,run56
4,block4,w,0,625,run56
5,white4,a,0,1445,run56
5,black2,d,0,1345,run56
5,black4,a,1,1385,run56
5,black3,a,1,1335,run56
5,white3,d,1,1435,run56
5,white2,d,1,1335,run56
5,black1,a,1,1435,run56
5,white1,d,1,1385,run56
5,white5,d,1,1335,run56
5,black5,a,1,1435,run56
6,black1,a,1,1335,run56
6,black2,a,1,1385,run56
6,happy,a,1,1385,run56
6,joy,a,1,1385,run56
6,evil,d,1,1435,run56
6,black4,a,1,1385,run56
6,pleasure,a,1,1335,run56
6,love,a,1,1385,run56
6,black5,a,1,1385,run56
6,white1,d,1,1435,run56
6,hurt,d,1,1335,run56
6,black3,a,1,1435,run56
6,white3,d,1,1385,run56
6,bad,d,1,1335,run56
6,good,a,1,1435,run56
6,agony,d,1,1385,run56
6,white2,d,1,1335,run56
6,white4,d,1,1385,run56
6,white5,d,1,1385,run56
6,nasty,d,1,1385,run56
1,hurt,a,0,1545,run57
1,pleasure,d,0,1345,run57
1,joy,a,1,1385,run57
1,evil,d,1,1385,run57
1,love,a,1,1385,run57
1,good,a,1,1335,run57
1,agony,d,1,1435,run57
1,happy,a,1,1385,run57
1,nasty,d,1,1385,run57
1,bad,d,1,1335,run57
2,white1,d,0,1385,run57
2,white2,a,1,1435,run57
2,white5,a,1,1335,run57
2,white4,a,1,1385,run57
2,black3,a,0,1385,run57
2,black2,d,1,1435,run57
2,black4,d,1,1335,run57
2,black5,d,1,1385,run57
2,black1,d,1,1385,run57
2,white3,a,1,1435,run57
3,black3,d,1,1385,run57
3,agony,d,1,1335,run57
3,love,a,1,1435,run57
3,pleasure,a,1,1335,run57
3,nasty,d,1,1435,run57
3,good,a,1,1385,run57
3,joy,a,1,1335,run57
3,black4,d,1,1435,run57
3,bad,d,1,1335,run57
3,black1,d,1,1385,run57
3,white2,a,1,1435,run57
3,evil,d,1,1385,run57
3,happy,a,1,1385,run57
3,white4,a,1,1335,run57
3,white3,a,1,1385,run57
3,hurt,d,1,1435,run57
3,black5,d,1,1335,run57
3,black2,d,1,1385,run57
3,white5,a,1,1435,run57
3,white1,a,1,1335,run57
4,block4,w,0,675,run57
5,black1,d,0,1445,run57
5,black2,a,1,1345,run57
5,white3,a,0,1335,run57
5,white2,d,1,1435,run57
5,white1,d,1,1335,run57
5,black3,a,1,1435,run57
5,black5,a,1,1335,run57
5,black4,a,1,1385,run57
5,white4,d,1,1435,run57
5,white5,d,1,1335,run57
6,hurt,d,1,1385,run57
6,white1,d,1,1385,run57
6,joy,a,1,1435,run57
6,black1,a,1,1335,run57
6,white5,d,1,1435,run57
6,happy,a,1,1385,run57
6,white4,d,1,1385,run57
6,black5,a,1,1385,run57
6,love,a,1,1335,run57
6,pleasure,a,1,1385,run57
6,good,a,1,1385,run57
6,nasty,d,1,1435,run57
6,black3,a,1,1385,run57
6,bad,d,1,1385,run57
6,agony,d,1,1335,run57
6,black2,a,1,1435,run57
6,black4,a,1,1335,run57
6,white2,d,1,1435,run57
6,white3,d,1,1335,run57
6,evil,d,1,1385,run57
1,happy,d,0,1545,run58
1,joy,a,1,1345,run58
1,nasty,a,0,1335,run58
1,love,a,1,1385,run58
1,bad,d,1,1435,run58
1,pleasure,a,1,1385,run58
1,hurt,d,1,1385,run58
1,good,a,1,1385,run58
1,agony,d,1,1385,run58
1,evil,d,1,1335,run58
2,black4,a,0,1435,run58
2,black3,d,1,1385,run58
2,white3,d,0,1335,run58
2,white1,a,1,1435,run58
2,black5,d,1,1385,run58
2,white4,a,1,1385,run58
2,white5,a,1,1335,run58
2,black1,d,1,1435,run58
2,white2,a,1,1385,run58
2,black2,d,1,1385,run58
3,black2,,0,0,run58
3,nasty,d,1,1295,run58
3,black1,d,1,1385,run58
3,white5,a,1,1435,run58
3,joy,a,1,1335,run58
3,bad,d,1,1435,run58
3,good,a,1,1385,run58
3,love,a,1,1335,run58
3,white3,a,1,1385,run58
3,white4,a,1,1385,run58
3,pleasure,a,1,1385,run58
3,hurt,d,1,1435,run58
3,evil,d,1,1335,run58
3,happy,a,1,1435,run58
3,black4,d,1,1385,run58
3,black3,d,1,1335,run58
3,white2,a,1,1435,run58
3,black5,d,1,1385,run58
3,agony,d,1,1335,run58
3,white1,a,1,1435,run58
4,block4,w,0,625,run58
5,white5,a,0,1445,run58
5,black2,d,0,1345,run58
5,black4,a,1,1385,run58
5,white1,d,1,1385,run58
5,black5,a,1,1385,run58
5,black1,a,1,1335,run58
5,white2,d,1,1435,run58
5,white3,d,1,1335,run58
5,white4,d,1,1385,run58
5,black3,a,1,1435,run58
6,white5,d,1,1385,run58
6,white4,d,1,1335,run58
6,love,a,1,1435,run58
6,bad,d,1,1385,run58
6,white3,d,1,1335,run58
6,black2,a,1,1435,run58
6,good,a,1,1335,run58
6,hurt,d,1,1435,run58
6,black5,a,1,1385,run58
6,black4,a,1,1335,run58
6,evil,d,1,1435,run58
6,white2,d,1,1335,run58
6,joy,a,1,1435,run58
6,pleasure,a,1,1335,run58
6,white1,d,1,1435,run58
6,happy,a,1,1385,run58
6,black1,a,1,1335,run58
6,black3,a,1,1385,run58
6,nasty,d,1,1435,run58
6,agony,d,1,1335,run58
1,pleasure,d,0,1545,run59
1,love,a,1,1345,run59
1,agony,a,0,1335,run59
1,bad,d,1,1435,run59
1,hurt,d,1,1335,run59
1,good,a,1,1435,run59
1,happy,a,1,1335,run59
1,nasty,d,1,1435,run59
1,evil,d,1,1335,run59
1,joy,a,1,1435,run59
2,white3,d,0,1385,run59
2,white1,a,1,1385,run59
2,black4,a,0,1335,run59
2,white2,a,1,1385,run59
2,white4,a,1,1385,run59
2,white5,a,1,1385,run59
2,black5,d,1,1435,run59
2,black3,d,1,1335,run59
2,black1,d,1,1385,run59
2,black2,d,1,1385,run59
3,agony,d,1,1385,run59
3,pleasure,a,1,1435,run59
3,white5,a,1,1335,run59
3,black2,d,1,1435,run59
3,bad,d,1,1335,run59
3,black1,d,1,1385,run59
3,joy,a,1,1435,run59
3,black4,d,1,1385,run59
3,white4,a,1,1385,run59
3,evil,d,1,1385,run59
3,black3,d,1,1335,run59
3,nasty,d,1,1385,run59
3,white1,a,1,1435,run59
3,love,a,1,1335,run59
3,hurt,d,1,1435,run59
3,happy,a,1,1385,run59
3,black5,d,1,1385,run59
3,good,a,1,1385,run59
3,white2,a,1,1335,run59
3,white3,a,1,1385,run59
4,block4,w,0,675,run59
5,white5,a,0,1445,run59
5,white1,d,1,1345,run59
5,black4,d,0,1335,run59
5,black2,a,1,1435,run59
5,white2,d,1,1385,run59
5,white3,d,1,1335,run59
5,black5,a,1,1435,run59
5,black1,a,1,1335,run59
5,black3,a,1,1385,run59
5,white4,d,1,1435,run59
6,joy,a,1,1385,run59
6,love,a,1,1335,run59
6,white1,d,1,1435,run59
6,white3,d,1,1335,run59
6,black5,a,1,1435,run59
6,white2,d,1,1385,run59
6,black3,a,1,1385,run59
6,agony,d,1,1385,run59
6,bad,d,1,1335,run59
6,hurt,d,1,1385,run59
6,good,a,1,1435,run59
6,black2,a,1,1335,run59
6,black4,a,1,1385,run59
6,evil,d,1,1435,run59
6,happy,a,1,1385,run59
6,white4,d,1,1385,run59
6,pleasure,a,1,1385,run59
6,black1,a,1,1335,run59
6,white5,d,1,1435,run59
6,nasty,d,1,1335,run59
1,hurt,a,0,1545,run60
1,bad,d,1,1345,run60
1,nasty,d,1,1335,run60
1,joy,d,0,1385,run60
1,pleasure,a,1,1435,run60
1,agony,d,1,1385,run60
1,evil,d,1,1335,run60
1,love,a,1,1435,run60
1,happy,a,1,1335,run60
1,good,a,1,1385,run60
2,black3,a,0,1385,run60
2,white1,d,0,1435,run60
2,black1,d,1,1335,run60
2,white2,a,1,1435,run60
2,black5,d,1,1385,run60
2,white5,a,1,1385,run60
2,white4,a,1,1335,run60
2,white3,a,1,1385,run60
2,black2,d,1,1435,run60
2,black4,d,1,1335,run60
3,happy,a,1,1435,run60
3,black4,d,1,1385,run60
3,good,a,1,1385,run60
3,white4,a,1,1335,run60
3,love,a,1,1385,run60
3,bad,d,1,1435,run60
3,agony,d,1,1335,run60
3,white2,a,1,1435,run60
3,white3,a,1,1335,run60
3,black1,d,1,1435,run60
3,white5,a,1,1385,run60
3,evil,d,1,1385,run60
3,pleasure,a,1,1385,run60
3,joy,a,1,1335,run60
3,hurt,d,1,1435,run60
3,black3,d,1,1335,run60
3,black2,d,1,1385,run60
3,black5,d,1,1385,run60
3,white1,a,1,1435,run60
3,nasty,d,1,1385,run60
4,block4,w,0,625,run60
5,white4,a,0,1445,run60
5,white5,d,1,1345,run60
5,white3,d,1,1335,run60
5,black4,d,0,1385,run60
5,black3,a,1,1435,run60
5,black2,a,1,1335,run60
5,black1,a,1,1385,run60
5,black5,a,1,1385,run60
5,white1,d,1,1435,run60
5,white2,d,1,1335,run60
6,white5,d,1,1385,run60
6,agony,d,1,1385,run60
6,black2,a,1,1435,run60
6,black1,a,1,1335,run60
6,hurt,d,1,1435,run60
6,evil,d,1,1335,run60
6,white2,d,1,1385,run60
6,pleasure,a,1,1435,run60
6,black3,a,1,1335,run60
6,black4,a,1,1385,run60
6,bad,d,1,1435,run60
6,white1,d,1,1335,run60
6,nasty,d,1,1385,run60
6,black5,a,1,1435,run60
6,love,a,1,1335,run60
6,white4,d,1,1435,run60
6,good,a,1,1385,run60
6,joy,a,1,1335,run60
6,white3,d,1,1435,run60
6,happy,a,1,1385,run60
1,agony,a,0,1545,run61
1,love,d,0,1345,run61
1,joy,a,1,1385,run61
1,happy,a,1,1335,run61
1,nasty,d,1,1435,run61
1,bad,d,1,1335,run61
1,pleasure,a,1,1435,run61
1,good,a,1,1335,run61
1,hurt,d,1,1435,run61
1,evil,d,1,1335,run61
2,black1,a,0,1435,run61
2,white5,d,0,1385,run61
2,black4,d,1,1335,run61
2,white1,a,1,1435,run61
2,black5,d,1,1385,run61
2,white3,a,1,1385,run61
2,white2,a,1,1335,run61
2,black3,d,1,1435,run61
2,white4,a,1,1385,run61
2,black2,d,1,1385,run61
3,evil,d,1,1335,run61
3,nasty,d,1,1385,run61
3,black1,d,1,1385,run61
3,black5,d,1,1385,run61
3,hurt,d,1,1385,run61
3,bad,d,1,1385,run61
3,agony,d,1,1385,run61
3,white5,a,1,1435,run61
3,white3,a,1,1335,run61
3,white2,a,1,1385,run61
3,love,a,1,1385,run61
3,black3,d,1,1435,run61
3,white1,a,1,1385,run61
3,black2,d,1,1385,run61
3,black4,d,1,1335,run61
3,joy,a,1,1435,run61
3,good,a,1,1335,run61
3,pleasure,a,1,1385,run61
3,white4,a,1,1385,run61
3,happy,a,1,1385,run61
4,block4,w,0,675,run61
5,black2,d,0,1445,run61
5,white1,a,0,1345,run61
5,black3,a,1,1335,run61
5,white3,d,1,1435,run61
5,black4,a,1,1385,run61
5,white4,d,1,1385,run61
5,white5,d,1,1335,run61
5,black1,a,1,1435,run61
5,white2,d,1,1385,run61
5,black5,a,1,1385,run61
6,black5,,0,0,run61
6,white1,d,1,1345,run61
6,good,a,1,1385,run61
6,agony,d,1,1385,run61
6,bad,d,1,1335,run61
6,white4,d,1,1385,run61
6,pleasure,a,1,1435,run61
6,happy,a,1,1335,run61
6,black3,a,1,1385,run61
6,black2,a,1,1385,run61
6,joy,a,1,1385,run61
6,white3,d,1,1435,run61
6,hurt,d,1,1335,run61
6,white5,d,1,1385,run61
6,white2,d,1,1385,run61
6,black4,a,1,1435,run61
6,nasty,d,1,1385,run61
6,love,a,1,1385,run61
6,black1,a,1,1335,run61
6,evil,d,1,1435,run61
1,joy,d,0,1545,run62
1,love,a,1,1345,run62
1,bad,a,0,1335,run62
1,good,a,1,1385,run62
1,nasty,d,1,1435,run62
1,hurt,d,1,1335,run62
1,pleasure,a,1,1435,run62
1,evil,d,1,1385,run62
1,agony,d,1,1335,run62
1,happy,a,1,1435,run62
2,black5,a,0,1335,run62
2,black3,d,1,1435,run62
2,white5,d,0,1335,run62
2,white4,a,1,1435,run62
2,white3,a,1,1335,run62
2,black2,d,1,1435,run62
2,white2,a,1,1385,run62
2,white1,a,1,1335,run62
2,black4,d,1,1435,run62
2,black1,d,1,1335,run62
3,bad,d,1,1385,run62
3,black1,d,1,1385,run62
3,black3,d,1,1385,run62
3,black2,d,1,1385,run62
3,agony,d,1,1385,run62
3,happy,a,1,1435,run62
3,joy,a,1,1335,run62
3,pleasure,a,1,1385,run62
3,white1,a,1,1385,run62
3,hurt,d,1,1435,run62
3,black4,d,1,1335,run62
3,white5,a,1,1435,run62
3,white4,a,1,1335,run62
3,black5,d,1,1435,run62
3,white2,a,1,1385,run62
3,love,a,1,1335,run62
3,evil,d,1,1435,run62
3,white3,a,1,1385,run62
3,nasty,d,1,1385,run62
3,good,a,1,1385,run62
4,block4,w,0,625,run62
5,black4,d,0,1445,run62
5,black5,a,1,1345,run62
5,black2,a,1,1335,run62
5,black1,a,1,1385,run62
5,white1,a,0,1385,run62
5,black3,a,1,1385,run62
5,white5,d,1,1435,run62
5,white2,d,1,1335,run62
5,white4,d,1,1385,run62
5,white3,d,1,1385,run62
6,white5,d,1,1385,run62
6,love,a,1,1435,run62
6,black2,a,1,1335,run62
6,happy,a,1,1385,run62
6,white1,d,1,1435,run62
6,good,a,1,1385,run62
6,evil,d,1,1385,run62
6,agony,d,1,1335,run62
6,joy,a,1,1435,run62
6,pleasure,a,1,1335,run62
6,white4,d,1,1435,run62
6,hurt,d,1,1335,run62
6,black3,a,1,1435,run62
6,black5,a,1,1335,run62
6,black4,a,1,1385,run62
6,black1,a,1,1385,run62
6,white3,d,1,1435,run62
6,nasty,d,1,1335,run62
6,bad,d,1,1385,run62
6,white2,d,1,1385,run62
1,evil,a,0,1545,run63
1,pleasure,d,0,1345,run63
1,happy,a,1,1385,run63
1,hurt,d,1,1385,run63
1,agony,d,1,1335,run63
1,love,a,1,1435,run63
1,bad,d,1,1385,run63
1,joy,a,1,1385,run63
1,nasty,d,1,1385,run63
1,good,a,1,1385,run63
2,black5,a,0,1335,run63
2,white2,d,0,1435,run63
2,black2,d,1,1335,run63
2,white3,a,1,1435,run63
2,black3,d,1,1385,run63
2,black4,d,1,1335,run63
2,white5,a,1,1435,run63
2,white1,a,1,1335,run63
2,black1,d,1,1435,run63
2,white4,a,1,1385,run63
3,joy,a,1,1335,run63
3,black1,d,1,1435,run63
3,white2,a,1,1385,run63
3,love,a,1,1335,run63
3,white4,a,1,1385,run63
3,bad,d,1,1435,run63
3,evil,d,1,1335,run63
3,white5,a,1,1435,run63
3,pleasure,a,1,1335,run63
3,black2,d,1,1435,run63
3,hurt,d,1,1335,run63
3,agony,d,1,1385,run63
3,black3,d,1,1385,run63
3,white3,a,1,1435,run63
3,nasty,d,1,1385,run63
3,black5,d,1,1335,run63
3,good,a,1,1435,run63
3,black4,d,1,1385,run63
3,happy,a,1,1385,run63
3,white1,a,1,1335,run63
4,block4,w,0,675,run63
5,white3,a,0,1445,run63
5,white5,d,1,1345,run63
5,white2,d,1,1335,run63
5,black2,d,0,1385,run63
5,white1,d,1,1385,run63
5,black4,a,1,1435,run63
5,white4,d,1,1385,run63
5,black3,a,1,1385,run63
5,black5,a,1,1335,run63
5,black1,a,1,1385,run63
6,bad,d,1,1435,run63
6,black3,a,1,1385,run63
6,black5,a,1,1335,run63
6,black4,a,1,1385,run63
6,evil,d,1,1435,run63
6,white2,d,1,1335,run63
6,white1,d,1,1385,run63
6,white5,d,1,1385,run63
6,love,a,1,1435,run63
6,white4,d,1,1385,run63
6,good,a,1,1385,run63
6,pleasure,a,1,1335,run63
6,agony,d,1,1435,run63
6,happy,a,1,1385,run63
6,nasty,d,1,1385,run63
6,hurt,d,1,1335,run63
6,black1,a,1,1435,run63
6,white3,d,1,1385,run63
6,joy,a,1,1385,run63
6,black2,a,1,1335,run63
1,nasty,a,0,1545,run64
1,pleasure,d,0,1345,run64
1,evil,d,1,1335,run64
1,hurt,d,1,1385,run64
1,happy,a,1,1435,run64
1,joy,a,1,1335,run64
1,agony,d,1,1435,run64
1,good,a,1,1385,run64
1,bad,d,1,1385,run64
1,love,a,1,1385,run64
2,white2,d,0,1385,run64
2,white5,a,1,1385,run64
2,black1,a,0,1335,run64
2,black2,d,1,1435,run64
2,white1,a,1,1385,run64
2,white3,a,1,1335,run64
2,black3,d,1,1435,run64
2,black5,d,1,1335,run64
2,black4,d,1,1385,run64
2,white4,a,1,1435,run64
3,black5,d,1,1385,run64
3,white3,a,1,1385,run64
3,hurt,d,1,1385,run64
3,white1,a,1,1385,run64
3,good,a,1,1335,run64
3,black1,d,1,1435,run64
3,agony,d,1,1335,run64
3,black4,d,1,1385,run64
3,evil,d,1,1385,run64
3,joy,a,1,1435,run64
3,happy,a,1,1335,run64
3,black3,d,1,1435,run64
3,black2,d,1,1335,run64
3,nasty,d,1,1385,run64
3,white4,a,1,1435,run64
3,pleasure,a,1,1335,run64
3,love,a,1,1385,run64
3,bad,d,1,1435,run64
3,white2,a,1,1385,run64
3,white5,a,1,1335,run64
4,block4,w,0,675,run64
5,white1,a,0,1445,run64
5,white5,d,1,1345,run64
5,black2,d,0,1335,run64
5,black5,a,1,1435,run64
5,white2,d,1,1385,run64
5,white3,d,1,1335,run64
5,black3,a,1,1435,run64
5,black4,a,1,1335,run64
5,black1,a,1,1385,run64
5,white4,d,1,1435,run64
6,black1,a,1,1385,run64
6,evil,d,1,1385,run64
6,love,a,1,1385,run64
6,good,a,1,1335,run64
6,nasty,d,1,1435,run64
6,white5,d,1,1335,run64
6,white1,d,1,1385,run64
6,white4,d,1,1385,run64
6,black2,a,1,1435,run64
6,happy,a,1,1335,run64
6,pleasure,a,1,1385,run64
6,white2,d,1,1435,run64
6,hurt,d,1,1335,run64
6,agony,d,1,1385,run64
6,bad,d,1,1385,run64
6,black5,a,1,1435,run64
6,joy,a,1,1335,run64
6,black4,a,1,1385,run64
6,black3,a,1,1385,run64
6,white3,d,1,1435,run64
1,evil,a,0,1545,run65
1,pleasure,d,0,1345,run65
1,hurt,d,1,1335,run65
1,happy,a,1,1435,run65
1,joy,a,1,1335,run65
1,nasty,d,1,1435,run65
1,agony,d,1,1335,run65
1,good,a,1,1435,run65
1,love,a,1,1335,run65
1,bad,d,1,1435,run65
2,white4,d,0,1335,run65
2,white5,a,1,1435,run65
2,white1,a,1,1335,run65
2,black4,a,0,1385,run65
2,white3,a,1,1385,run65
2,black1,d,1,1435,run65
2,black2,d,1,1335,run65
2,white2,a,1,1435,run65
2,black5,d,1,1385,run65
2,black3,d,1,1335,run65
3,white2,a,1,1435,run65
3,white5,a,1,1335,run65
3,bad,d,1,1435,run65
3,joy,a,1,1385,run65
3,hurt,d,1,1385,run65
3,black1,d,1,1335,run65
3,agony,d,1,1385,run65
3,pleasure,a,1,1435,run65
3,white4,a,1,1335,run65
3,black2,d,1,1435,run65
3,happy,a,1,1385,run65
3,black3,d,1,1385,run65
3,good,a,1,1385,run65
3,love,a,1,1335,run65
3,white1,a,1,1385,run65
3,black4,d,1,1435,run65
3,white3,a,1,1385,run65
3,nasty,d,1,1385,run65
3,black5,d,1,1335,run65
3,evil,d,1,1385,run65
4,block4,w,0,675,run65
5,black3,d,0,1445,run65
5,black1,a,1,1345,run65
5,black5,a,1,1335,run65
5,white4,a,0,1385,run65
5,white3,d,1,1435,run65
5,white2,d,1,1335,run65
5,white5,d,1,1385,run65
5,black4,a,1,1435,run65
5,white1,d,1,1385,run65
5,black2,a,1,1385,run65
6,black3,a,1,1335,run65
6,pleasure,a,1,1385,run65
6,black5,a,1,1385,run65
6,hurt,d,1,1435,run65
6,evil,d,1,1335,run65
6,black2,a,1,1435,run65
6,black1,a,1,1335,run65
6,good,a,1,1385,run65
6,nasty,d,1,1435,run65
6,agony,d,1,1335,run65
6,bad,d,1,1385,run65
6,white1,d,1,1385,run65
6,love,a,1,1435,run65
6,white4,d,1,1385,run65
6,white3,d,1,1335,run65
6,happy,a,1,1435,run65
6,black4,a,1,1335,run65
6,white2,d,1,1435,run65
6,joy,a,1,1385,run65
6,white5,d,1,1385,run65
1,happy,d,0,1545,run66
1,pleasure,a,1,1345,run66
1,agony,a,0,1335,run66
1,hurt,d,1,1435,run66
1,nasty,d,1,1335,run66
1,evil,d,1,1385,run66
1,bad,d,1,1385,run66
1,love,a,1,1435,run66
1,good,a,1,1335,run66
1,joy,a,1,1385,run66
2,black4,a,0,1385,run66
2,white4,d,0,1435,run66
2,black2,d,1,1335,run66
2,white5,a,1,1435,run66
2,white2,a,1,1335,run66
2,white1,a,1,1385,run66
2,white3,a,1,1385,run66
2,black3,d,1,1435,run66
2,black1,d,1,1335,run66
2,black5,d,1,1385,run66
3,evil,d,1,1385,run66
